record_id,question_id,decision,reason_codes,confidence,evidence_basis,status,batch_id,assigned_agent,screened_at
pubmed:40488921,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40490368,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40491104,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40492254,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40497467,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40499916,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40500083,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40500644,HRS5_ANTICOAGULATION,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40506830,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40507457,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40518172,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40520410,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40521047,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40525206,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40525254,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40525382,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40526414,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40531225,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40536820,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40537301,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40537351,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40540081,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40541254,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40541364,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40542120,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40544392,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40546341,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40549033,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40549165,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40549719,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40551307,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40552666,HRS5_ANTICOAGULATION,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40552976,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40555894,HRS5_ANTICOAGULATION,deprioritize,exposure|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40555981,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40558229,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40566877,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40568296,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40570074,HRS5_ANTICOAGULATION,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40571281,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40572180,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40573188,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40577988,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40578889,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40585598,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40586724,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40589299,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40590793,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40592722,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40593455,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40599362,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40600068,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40602558,HRS5_ANTICOAGULATION,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40607850,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40607911,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40608545,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40608933,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40609940,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40611485,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40616639,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40620932,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40621007,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40634145,HRS5_ANTICOAGULATION,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40636618,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40638916,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40646266,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40648883,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40649063,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40650247,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40658371,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40660553,HRS5_ANTICOAGULATION,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40660569,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40662381,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40663622,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0193,/root/terms_hrs5,2026-07-28T04:33:14+00:00
pubmed:40667798,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40671343,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40673204,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40674150,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40675106,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40675206,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40678356,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40678676,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40680462,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40683432,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40684220,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40685138,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40688048,HRS5_ANTICOAGULATION,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40695569,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40697544,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40697654,HRS5_ANTICOAGULATION,retain,population|outcome|human_signal|design_signal,medium,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40701438,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40704479,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40706131,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40706143,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40710796,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40714335,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40714858,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40719144,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40719909,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40720978,HRS5_ANTICOAGULATION,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40727096,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40727945,HRS5_ANTICOAGULATION,deprioritize,off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40729260,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40732257,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40733833,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40738434,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40740155,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40746239,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40748729,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40752770,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40761167,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40761267,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40765555,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40766961,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40769323,HRS5_ANTICOAGULATION,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40769671,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40774121,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40774576,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40776870,HRS5_ANTICOAGULATION,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40777721,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40778568,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40782390,HRS5_ANTICOAGULATION,deprioritize,off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40783059,HRS5_ANTICOAGULATION,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40787615,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40794615,HRS5_ANTICOAGULATION,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40796410,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40802895,HRS5_ANTICOAGULATION,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40803571,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40807095,HRS5_ANTICOAGULATION,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40807318,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40815337,HRS5_ANTICOAGULATION,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40816491,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40818269,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40820827,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40821827,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40823696,HRS5_ANTICOAGULATION,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40828405,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40829759,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40831539,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40838814,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40841075,HRS5_ANTICOAGULATION,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40846025,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40846028,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40849614,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40850342,HRS5_ANTICOAGULATION,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40857321,HRS5_ANTICOAGULATION,deprioritize,population|outcome|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
pubmed:40858449,HRS5_ANTICOAGULATION,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0194,/root/terms_hrs5,2026-07-28T04:33:15+00:00
