batch_id,batch_sequence,record_id,question_id,queue_id,proxy_disagreement,proxy_priority_band,decision_authority,status
PUBMED-SCREEN-036,433,REC-PUBMED-41732805,B2,SCR-B2-41732805,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,434,REC-PUBMED-41746376,B2,SCR-B2-41746376,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,435,REC-PUBMED-41752149,B2,SCR-B2-41752149,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,436,REC-PUBMED-41756473,B2,SCR-B2-41756473,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,437,REC-PUBMED-41758568,B2,SCR-B2-41758568,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,438,REC-PUBMED-41760146,B2,SCR-B2-41760146,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,439,REC-PUBMED-41765491,B2,SCR-B2-41765491,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,440,REC-PUBMED-41767373,B2,SCR-B2-41767373,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,441,REC-PUBMED-41769525,B2,SCR-B2-41769525,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,442,REC-PUBMED-41779888,B2,SCR-B2-41779888,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,443,REC-PUBMED-41812258,B2,SCR-B2-41812258,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,444,REC-PUBMED-41828612,B2,SCR-B2-41828612,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,445,REC-PUBMED-41878601,B2,SCR-B2-41878601,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,446,REC-PUBMED-41891992,B2,SCR-B2-41891992,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,447,REC-PUBMED-41897332,B2,SCR-B2-41897332,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,448,REC-PUBMED-41907687,B2,SCR-B2-41907687,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,449,REC-PUBMED-41928887,B2,SCR-B2-41928887,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,450,REC-PUBMED-41938302,B2,SCR-B2-41938302,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,451,REC-PUBMED-41940240,B2,SCR-B2-41940240,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,452,REC-PUBMED-41950523,B2,SCR-B2-41950523,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,453,REC-PUBMED-41961012,B2,SCR-B2-41961012,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,454,REC-PUBMED-41970791,B2,SCR-B2-41970791,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,455,REC-PUBMED-41978147,B2,SCR-B2-41978147,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,456,REC-PUBMED-42006526,B2,SCR-B2-42006526,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,457,REC-PUBMED-42017099,B2,SCR-B2-42017099,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,458,REC-PUBMED-42045936,B2,SCR-B2-42045936,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,459,REC-PUBMED-42109939,B2,SCR-B2-42109939,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,460,REC-PUBMED-42125168,B2,SCR-B2-42125168,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,461,REC-PUBMED-42138629,B2,SCR-B2-42138629,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,462,REC-PUBMED-42145024,B2,SCR-B2-42145024,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,463,REC-PUBMED-42146312,B2,SCR-B2-42146312,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,464,REC-PUBMED-42166177,B2,SCR-B2-42166177,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,465,REC-PUBMED-42167834,B2,SCR-B2-42167834,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,466,REC-PUBMED-42179806,B2,SCR-B2-42179806,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,467,REC-PUBMED-42182979,B2,SCR-B2-42182979,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,468,REC-PUBMED-42185478,B2,SCR-B2-42185478,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,469,REC-PUBMED-42194937,B2,SCR-B2-42194937,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,470,REC-PUBMED-42210402,B2,SCR-B2-42210402,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,471,REC-PUBMED-42227095,B2,SCR-B2-42227095,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,472,REC-PUBMED-42242548,B2,SCR-B2-42242548,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,473,REC-PUBMED-42245902,B2,SCR-B2-42245902,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,474,REC-PUBMED-42254230,B2,SCR-B2-42254230,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,475,REC-PUBMED-42256055,B2,SCR-B2-42256055,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,476,REC-PUBMED-42293210,B2,SCR-B2-42293210,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,477,REC-PUBMED-42303801,B2,SCR-B2-42303801,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,478,REC-PUBMED-42306171,B2,SCR-B2-42306171,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,479,REC-PUBMED-42323684,B2,SCR-B2-42323684,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,480,REC-PUBMED-42325508,B2,SCR-B2-42325508,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,481,REC-PUBMED-42334005,B2,SCR-B2-42334005,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,482,REC-PUBMED-42336710,B2,SCR-B2-42336710,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,483,REC-PUBMED-42366346,B2,SCR-B2-42366346,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,484,REC-PUBMED-42367414,B2,SCR-B2-42367414,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,485,REC-PUBMED-42377652,B2,SCR-B2-42377652,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,486,REC-PUBMED-42389475,B2,SCR-B2-42389475,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,487,REC-PUBMED-42391860,B2,SCR-B2-42391860,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,488,REC-PUBMED-42404339,B2,SCR-B2-42404339,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,489,REC-PUBMED-42417297,B2,SCR-B2-42417297,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,490,REC-PUBMED-426400,B2,SCR-B2-426400,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,491,REC-PUBMED-4291806,B2,SCR-B2-4291806,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,492,REC-PUBMED-4338123,B2,SCR-B2-4338123,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,493,REC-PUBMED-4365934,B2,SCR-B2-4365934,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,494,REC-PUBMED-4372132,B2,SCR-B2-4372132,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,495,REC-PUBMED-440508,B2,SCR-B2-440508,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,496,REC-PUBMED-4425790,B2,SCR-B2-4425790,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,497,REC-PUBMED-443641,B2,SCR-B2-443641,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,498,REC-PUBMED-443744,B2,SCR-B2-443744,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,499,REC-PUBMED-453687,B2,SCR-B2-453687,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-036,500,REC-PUBMED-459990,B2,SCR-B2-459990,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,1,REC-PUBMED-4642736,B2,SCR-B2-4642736,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,2,REC-PUBMED-477682,B2,SCR-B2-477682,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,3,REC-PUBMED-482179,B2,SCR-B2-482179,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,4,REC-PUBMED-488032,B2,SCR-B2-488032,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,5,REC-PUBMED-492291,B2,SCR-B2-492291,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,6,REC-PUBMED-492633,B2,SCR-B2-492633,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,7,REC-PUBMED-5054520,B2,SCR-B2-5054520,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,8,REC-PUBMED-5113448,B2,SCR-B2-5113448,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,9,REC-PUBMED-514292,B2,SCR-B2-514292,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,10,REC-PUBMED-531567,B2,SCR-B2-531567,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,11,REC-PUBMED-532267,B2,SCR-B2-532267,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,12,REC-PUBMED-5341777,B2,SCR-B2-5341777,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,13,REC-PUBMED-5360269,B2,SCR-B2-5360269,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,14,REC-PUBMED-5427272,B2,SCR-B2-5427272,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,15,REC-PUBMED-5432374,B2,SCR-B2-5432374,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,16,REC-PUBMED-5498152,B2,SCR-B2-5498152,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,17,REC-PUBMED-558475,B2,SCR-B2-558475,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,18,REC-PUBMED-5657677,B2,SCR-B2-5657677,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,19,REC-PUBMED-571306,B2,SCR-B2-571306,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,20,REC-PUBMED-576160,B2,SCR-B2-576160,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,21,REC-PUBMED-5929946,B2,SCR-B2-5929946,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,22,REC-PUBMED-5972562,B2,SCR-B2-5972562,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,23,REC-PUBMED-6045489,B2,SCR-B2-6045489,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,24,REC-PUBMED-6074125,B2,SCR-B2-6074125,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,25,REC-PUBMED-6085715,B2,SCR-B2-6085715,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,26,REC-PUBMED-6088357,B2,SCR-B2-6088357,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,27,REC-PUBMED-6088972,B2,SCR-B2-6088972,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,28,REC-PUBMED-6091383,B2,SCR-B2-6091383,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,29,REC-PUBMED-6091851,B2,SCR-B2-6091851,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,30,REC-PUBMED-6094046,B2,SCR-B2-6094046,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,31,REC-PUBMED-6107676,B2,SCR-B2-6107676,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,32,REC-PUBMED-6123156,B2,SCR-B2-6123156,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,33,REC-PUBMED-6167532,B2,SCR-B2-6167532,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,34,REC-PUBMED-6243528,B2,SCR-B2-6243528,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,35,REC-PUBMED-6246136,B2,SCR-B2-6246136,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,36,REC-PUBMED-6249957,B2,SCR-B2-6249957,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,37,REC-PUBMED-6252463,B2,SCR-B2-6252463,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,38,REC-PUBMED-6253785,B2,SCR-B2-6253785,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,39,REC-PUBMED-6261326,B2,SCR-B2-6261326,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,40,REC-PUBMED-6265614,B2,SCR-B2-6265614,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,41,REC-PUBMED-6266257,B2,SCR-B2-6266257,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,42,REC-PUBMED-6271008,B2,SCR-B2-6271008,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,43,REC-PUBMED-6274946,B2,SCR-B2-6274946,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,44,REC-PUBMED-6277475,B2,SCR-B2-6277475,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,45,REC-PUBMED-6278797,B2,SCR-B2-6278797,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,46,REC-PUBMED-6280047,B2,SCR-B2-6280047,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,47,REC-PUBMED-628374,B2,SCR-B2-628374,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,48,REC-PUBMED-6286528,B2,SCR-B2-6286528,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,49,REC-PUBMED-6286738,B2,SCR-B2-6286738,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,50,REC-PUBMED-6291389,B2,SCR-B2-6291389,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,51,REC-PUBMED-6298930,B2,SCR-B2-6298930,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,52,REC-PUBMED-6300178,B2,SCR-B2-6300178,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,53,REC-PUBMED-6300551,B2,SCR-B2-6300551,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,54,REC-PUBMED-6300812,B2,SCR-B2-6300812,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,55,REC-PUBMED-6311373,B2,SCR-B2-6311373,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,56,REC-PUBMED-6330152,B2,SCR-B2-6330152,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,57,REC-PUBMED-6330548,B2,SCR-B2-6330548,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,58,REC-PUBMED-6338716,B2,SCR-B2-6338716,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,59,REC-PUBMED-6367121,B2,SCR-B2-6367121,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,60,REC-PUBMED-6368958,B2,SCR-B2-6368958,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,61,REC-PUBMED-6377922,B2,SCR-B2-6377922,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,62,REC-PUBMED-6401203,B2,SCR-B2-6401203,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,63,REC-PUBMED-6405138,B2,SCR-B2-6405138,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,64,REC-PUBMED-6409584,B2,SCR-B2-6409584,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,65,REC-PUBMED-6410898,B2,SCR-B2-6410898,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,66,REC-PUBMED-6411087,B2,SCR-B2-6411087,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,67,REC-PUBMED-6416733,B2,SCR-B2-6416733,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,68,REC-PUBMED-6436953,B2,SCR-B2-6436953,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,69,REC-PUBMED-6441625,B2,SCR-B2-6441625,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,70,REC-PUBMED-645444,B2,SCR-B2-645444,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,71,REC-PUBMED-6489426,B2,SCR-B2-6489426,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,72,REC-PUBMED-6500101,B2,SCR-B2-6500101,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,73,REC-PUBMED-6503957,B2,SCR-B2-6503957,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,74,REC-PUBMED-6508409,B2,SCR-B2-6508409,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,75,REC-PUBMED-6517116,B2,SCR-B2-6517116,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,76,REC-PUBMED-651964,B2,SCR-B2-651964,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,77,REC-PUBMED-6543841,B2,SCR-B2-6543841,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,78,REC-PUBMED-6546292,B2,SCR-B2-6546292,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,79,REC-PUBMED-6546327,B2,SCR-B2-6546327,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,80,REC-PUBMED-6546329,B2,SCR-B2-6546329,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,81,REC-PUBMED-6546866,B2,SCR-B2-6546866,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,82,REC-PUBMED-6547378,B2,SCR-B2-6547378,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,83,REC-PUBMED-6547492,B2,SCR-B2-6547492,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,84,REC-PUBMED-6547559,B2,SCR-B2-6547559,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,85,REC-PUBMED-6548177,B2,SCR-B2-6548177,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,86,REC-PUBMED-6548798,B2,SCR-B2-6548798,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,87,REC-PUBMED-6548870,B2,SCR-B2-6548870,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,88,REC-PUBMED-6548873,B2,SCR-B2-6548873,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,89,REC-PUBMED-6549016,B2,SCR-B2-6549016,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,90,REC-PUBMED-657092,B2,SCR-B2-657092,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,91,REC-PUBMED-6594866,B2,SCR-B2-6594866,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,92,REC-PUBMED-659599,B2,SCR-B2-659599,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,93,REC-PUBMED-6607675,B2,SCR-B2-6607675,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,94,REC-PUBMED-6625511,B2,SCR-B2-6625511,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,95,REC-PUBMED-6633779,B2,SCR-B2-6633779,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,96,REC-PUBMED-6684051,B2,SCR-B2-6684051,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,97,REC-PUBMED-6687751,B2,SCR-B2-6687751,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,98,REC-PUBMED-6688450,B2,SCR-B2-6688450,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,99,REC-PUBMED-6688814,B2,SCR-B2-6688814,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,100,REC-PUBMED-6689545,B2,SCR-B2-6689545,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,101,REC-PUBMED-6691752,B2,SCR-B2-6691752,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,102,REC-PUBMED-6695885,B2,SCR-B2-6695885,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,103,REC-PUBMED-6699136,B2,SCR-B2-6699136,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,104,REC-PUBMED-672143,B2,SCR-B2-672143,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,105,REC-PUBMED-6765068,B2,SCR-B2-6765068,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,106,REC-PUBMED-6766694,B2,SCR-B2-6766694,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,107,REC-PUBMED-6775776,B2,SCR-B2-6775776,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,108,REC-PUBMED-6813504,B2,SCR-B2-6813504,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,109,REC-PUBMED-6819071,B2,SCR-B2-6819071,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,110,REC-PUBMED-6853683,B2,SCR-B2-6853683,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,111,REC-PUBMED-6855783,B2,SCR-B2-6855783,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,112,REC-PUBMED-6874959,B2,SCR-B2-6874959,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,113,REC-PUBMED-6876568,B2,SCR-B2-6876568,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,114,REC-PUBMED-6881972,B2,SCR-B2-6881972,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,115,REC-PUBMED-6893205,B2,SCR-B2-6893205,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,116,REC-PUBMED-6893458,B2,SCR-B2-6893458,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,117,REC-PUBMED-6893460,B2,SCR-B2-6893460,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,118,REC-PUBMED-6893992,B2,SCR-B2-6893992,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,119,REC-PUBMED-6894103,B2,SCR-B2-6894103,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,120,REC-PUBMED-6894520,B2,SCR-B2-6894520,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,121,REC-PUBMED-6894630,B2,SCR-B2-6894630,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,122,REC-PUBMED-6894783,B2,SCR-B2-6894783,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,123,REC-PUBMED-6894893,B2,SCR-B2-6894893,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,124,REC-PUBMED-6896233,B2,SCR-B2-6896233,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,125,REC-PUBMED-6896338,B2,SCR-B2-6896338,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,126,REC-PUBMED-6896403,B2,SCR-B2-6896403,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,127,REC-PUBMED-6896430,B2,SCR-B2-6896430,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,128,REC-PUBMED-6897741,B2,SCR-B2-6897741,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,129,REC-PUBMED-6938891,B2,SCR-B2-6938891,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,130,REC-PUBMED-6968039,B2,SCR-B2-6968039,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,131,REC-PUBMED-6968106,B2,SCR-B2-6968106,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,132,REC-PUBMED-6972199,B2,SCR-B2-6972199,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,133,REC-PUBMED-6974854,B2,SCR-B2-6974854,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,134,REC-PUBMED-6978758,B2,SCR-B2-6978758,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,135,REC-PUBMED-6978889,B2,SCR-B2-6978889,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,136,REC-PUBMED-6989171,B2,SCR-B2-6989171,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,137,REC-PUBMED-700946,B2,SCR-B2-700946,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,138,REC-PUBMED-7015271,B2,SCR-B2-7015271,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,139,REC-PUBMED-7023922,B2,SCR-B2-7023922,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,140,REC-PUBMED-7036737,B2,SCR-B2-7036737,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,141,REC-PUBMED-7041638,B2,SCR-B2-7041638,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,142,REC-PUBMED-7041784,B2,SCR-B2-7041784,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,143,REC-PUBMED-7074551,B2,SCR-B2-7074551,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,144,REC-PUBMED-707520,B2,SCR-B2-707520,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,145,REC-PUBMED-709935,B2,SCR-B2-709935,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,146,REC-PUBMED-709936,B2,SCR-B2-709936,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,147,REC-PUBMED-7140301,B2,SCR-B2-7140301,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,148,REC-PUBMED-7174269,B2,SCR-B2-7174269,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,149,REC-PUBMED-7211654,B2,SCR-B2-7211654,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,150,REC-PUBMED-721683,B2,SCR-B2-721683,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,151,REC-PUBMED-7229793,B2,SCR-B2-7229793,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,152,REC-PUBMED-7246491,B2,SCR-B2-7246491,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,153,REC-PUBMED-725466,B2,SCR-B2-725466,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,154,REC-PUBMED-7259966,B2,SCR-B2-7259966,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,155,REC-PUBMED-7340292,B2,SCR-B2-7340292,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,156,REC-PUBMED-7351872,B2,SCR-B2-7351872,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,157,REC-PUBMED-7351950,B2,SCR-B2-7351950,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,158,REC-PUBMED-7355816,B2,SCR-B2-7355816,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,159,REC-PUBMED-7358561,B2,SCR-B2-7358561,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,160,REC-PUBMED-7362360,B2,SCR-B2-7362360,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-037,161,REC-PUBMED-7392529,B2,SCR-B2-7392529,False,high,none,awaiting_external_human_screening
