retrieval_id,record_id,question_id,search_run_id,database,pmid,raw_file,status
RET-B3-PUBMED-16256148,REC-PUBMED-16256148,B3,pubmed_b3_designpilot_20260710,PubMed,16256148,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16224041,REC-PUBMED-16224041,B3,pubmed_b3_designpilot_20260710,PubMed,16224041,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16215066,REC-PUBMED-16215066,B3,pubmed_b3_designpilot_20260710,PubMed,16215066,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16122881,REC-PUBMED-16122881,B3,pubmed_b3_designpilot_20260710,PubMed,16122881,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16109077,REC-PUBMED-16109077,B3,pubmed_b3_designpilot_20260710,PubMed,16109077,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16106391,REC-PUBMED-16106391,B3,pubmed_b3_designpilot_20260710,PubMed,16106391,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-16006254,REC-PUBMED-16006254,B3,pubmed_b3_designpilot_20260710,PubMed,16006254,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15987848,REC-PUBMED-15987848,B3,pubmed_b3_designpilot_20260710,PubMed,15987848,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15943369,REC-PUBMED-15943369,B3,pubmed_b3_designpilot_20260710,PubMed,15943369,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15917184,REC-PUBMED-15917184,B3,pubmed_b3_designpilot_20260710,PubMed,15917184,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15769175,REC-PUBMED-15769175,B3,pubmed_b3_designpilot_20260710,PubMed,15769175,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15754276,REC-PUBMED-15754276,B3,pubmed_b3_designpilot_20260710,PubMed,15754276,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15745503,REC-PUBMED-15745503,B3,pubmed_b3_designpilot_20260710,PubMed,15745503,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15608627,REC-PUBMED-15608627,B3,pubmed_b3_designpilot_20260710,PubMed,15608627,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15588704,REC-PUBMED-15588704,B3,pubmed_b3_designpilot_20260710,PubMed,15588704,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15579526,REC-PUBMED-15579526,B3,pubmed_b3_designpilot_20260710,PubMed,15579526,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15568291,REC-PUBMED-15568291,B3,pubmed_b3_designpilot_20260710,PubMed,15568291,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15558527,REC-PUBMED-15558527,B3,pubmed_b3_designpilot_20260710,PubMed,15558527,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15530460,REC-PUBMED-15530460,B3,pubmed_b3_designpilot_20260710,PubMed,15530460,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15345202,REC-PUBMED-15345202,B3,pubmed_b3_designpilot_20260710,PubMed,15345202,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15344571,REC-PUBMED-15344571,B3,pubmed_b3_designpilot_20260710,PubMed,15344571,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15309947,REC-PUBMED-15309947,B3,pubmed_b3_designpilot_20260710,PubMed,15309947,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15177102,REC-PUBMED-15177102,B3,pubmed_b3_designpilot_20260710,PubMed,15177102,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15084088,REC-PUBMED-15084088,B3,pubmed_b3_designpilot_20260710,PubMed,15084088,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15078256,REC-PUBMED-15078256,B3,pubmed_b3_designpilot_20260710,PubMed,15078256,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-15000301,REC-PUBMED-15000301,B3,pubmed_b3_designpilot_20260710,PubMed,15000301,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14979088,REC-PUBMED-14979088,B3,pubmed_b3_designpilot_20260710,PubMed,14979088,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14964390,REC-PUBMED-14964390,B3,pubmed_b3_designpilot_20260710,PubMed,14964390,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14652214,REC-PUBMED-14652214,B3,pubmed_b3_designpilot_20260710,PubMed,14652214,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14566692,REC-PUBMED-14566692,B3,pubmed_b3_designpilot_20260710,PubMed,14566692,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14506632,REC-PUBMED-14506632,B3,pubmed_b3_designpilot_20260710,PubMed,14506632,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-14498993,REC-PUBMED-14498993,B3,pubmed_b3_designpilot_20260710,PubMed,14498993,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12873711,REC-PUBMED-12873711,B3,pubmed_b3_designpilot_20260710,PubMed,12873711,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12853785,REC-PUBMED-12853785,B3,pubmed_b3_designpilot_20260710,PubMed,12853785,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12853784,REC-PUBMED-12853784,B3,pubmed_b3_designpilot_20260710,PubMed,12853784,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12824256,REC-PUBMED-12824256,B3,pubmed_b3_designpilot_20260710,PubMed,12824256,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12631089,REC-PUBMED-12631089,B3,pubmed_b3_designpilot_20260710,PubMed,12631089,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12631085,REC-PUBMED-12631085,B3,pubmed_b3_designpilot_20260710,PubMed,12631085,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12563623,REC-PUBMED-12563623,B3,pubmed_b3_designpilot_20260710,PubMed,12563623,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12563622,REC-PUBMED-12563622,B3,pubmed_b3_designpilot_20260710,PubMed,12563622,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12510321,REC-PUBMED-12510321,B3,pubmed_b3_designpilot_20260710,PubMed,12510321,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12474721,REC-PUBMED-12474721,B3,pubmed_b3_designpilot_20260710,PubMed,12474721,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12187193,REC-PUBMED-12187193,B3,pubmed_b3_designpilot_20260710,PubMed,12187193,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12184744,REC-PUBMED-12184744,B3,pubmed_b3_designpilot_20260710,PubMed,12184744,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12108671,REC-PUBMED-12108671,B3,pubmed_b3_designpilot_20260710,PubMed,12108671,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12102541,REC-PUBMED-12102541,B3,pubmed_b3_designpilot_20260710,PubMed,12102541,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-12015098,REC-PUBMED-12015098,B3,pubmed_b3_designpilot_20260710,PubMed,12015098,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11942324,REC-PUBMED-11942324,B3,pubmed_b3_designpilot_20260710,PubMed,11942324,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11880108,REC-PUBMED-11880108,B3,pubmed_b3_designpilot_20260710,PubMed,11880108,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11849621,REC-PUBMED-11849621,B3,pubmed_b3_designpilot_20260710,PubMed,11849621,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11785935,REC-PUBMED-11785935,B3,pubmed_b3_designpilot_20260710,PubMed,11785935,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11767164,REC-PUBMED-11767164,B3,pubmed_b3_designpilot_20260710,PubMed,11767164,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11708455,REC-PUBMED-11708455,B3,pubmed_b3_designpilot_20260710,PubMed,11708455,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11688655,REC-PUBMED-11688655,B3,pubmed_b3_designpilot_20260710,PubMed,11688655,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11446874,REC-PUBMED-11446874,B3,pubmed_b3_designpilot_20260710,PubMed,11446874,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11399920,REC-PUBMED-11399920,B3,pubmed_b3_designpilot_20260710,PubMed,11399920,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11396734,REC-PUBMED-11396734,B3,pubmed_b3_designpilot_20260710,PubMed,11396734,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11380831,REC-PUBMED-11380831,B3,pubmed_b3_designpilot_20260710,PubMed,11380831,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11374580,REC-PUBMED-11374580,B3,pubmed_b3_designpilot_20260710,PubMed,11374580,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11305651,REC-PUBMED-11305651,B3,pubmed_b3_designpilot_20260710,PubMed,11305651,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-B3-PUBMED-11276634,REC-PUBMED-11276634,B3,pubmed_b3_designpilot_20260710,PubMed,11276634,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11224695,REC-PUBMED-11224695,B3,pubmed_b3_designpilot_20260710,PubMed,11224695,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11223695,REC-PUBMED-11223695,B3,pubmed_b3_designpilot_20260710,PubMed,11223695,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11169031,REC-PUBMED-11169031,B3,pubmed_b3_designpilot_20260710,PubMed,11169031,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11161021,REC-PUBMED-11161021,B3,pubmed_b3_designpilot_20260710,PubMed,11161021,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11156699,REC-PUBMED-11156699,B3,pubmed_b3_designpilot_20260710,PubMed,11156699,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11156698,REC-PUBMED-11156698,B3,pubmed_b3_designpilot_20260710,PubMed,11156698,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11071450,REC-PUBMED-11071450,B3,pubmed_b3_designpilot_20260710,PubMed,11071450,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11044231,REC-PUBMED-11044231,B3,pubmed_b3_designpilot_20260710,PubMed,11044231,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11005203,REC-PUBMED-11005203,B3,pubmed_b3_designpilot_20260710,PubMed,11005203,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10929425,REC-PUBMED-10929425,B3,pubmed_b3_designpilot_20260710,PubMed,10929425,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10890885,REC-PUBMED-10890885,B3,pubmed_b3_designpilot_20260710,PubMed,10890885,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10841663,REC-PUBMED-10841663,B3,pubmed_b3_designpilot_20260710,PubMed,10841663,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10785221,REC-PUBMED-10785221,B3,pubmed_b3_designpilot_20260710,PubMed,10785221,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10778468,REC-PUBMED-10778468,B3,pubmed_b3_designpilot_20260710,PubMed,10778468,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10759651,REC-PUBMED-10759651,B3,pubmed_b3_designpilot_20260710,PubMed,10759651,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10731019,REC-PUBMED-10731019,B3,pubmed_b3_designpilot_20260710,PubMed,10731019,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10727845,REC-PUBMED-10727845,B3,pubmed_b3_designpilot_20260710,PubMed,10727845,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10636575,REC-PUBMED-10636575,B3,pubmed_b3_designpilot_20260710,PubMed,10636575,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-11101234,REC-PUBMED-11101234,B3,pubmed_b3_designpilot_20260710,PubMed,11101234,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10612061,REC-PUBMED-10612061,B3,pubmed_b3_designpilot_20260710,PubMed,10612061,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10607782,REC-PUBMED-10607782,B3,pubmed_b3_designpilot_20260710,PubMed,10607782,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10412498,REC-PUBMED-10412498,B3,pubmed_b3_designpilot_20260710,PubMed,10412498,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10405169,REC-PUBMED-10405169,B3,pubmed_b3_designpilot_20260710,PubMed,10405169,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10382555,REC-PUBMED-10382555,B3,pubmed_b3_designpilot_20260710,PubMed,10382555,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10354297,REC-PUBMED-10354297,B3,pubmed_b3_designpilot_20260710,PubMed,10354297,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10203369,REC-PUBMED-10203369,B3,pubmed_b3_designpilot_20260710,PubMed,10203369,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10101920,REC-PUBMED-10101920,B3,pubmed_b3_designpilot_20260710,PubMed,10101920,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10092181,REC-PUBMED-10092181,B3,pubmed_b3_designpilot_20260710,PubMed,10092181,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-10090119,REC-PUBMED-10090119,B3,pubmed_b3_designpilot_20260710,PubMed,10090119,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9972286,REC-PUBMED-9972286,B3,pubmed_b3_designpilot_20260710,PubMed,9972286,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9915895,REC-PUBMED-9915895,B3,pubmed_b3_designpilot_20260710,PubMed,9915895,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9834925,REC-PUBMED-9834925,B3,pubmed_b3_designpilot_20260710,PubMed,9834925,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9818798,REC-PUBMED-9818798,B3,pubmed_b3_designpilot_20260710,PubMed,9818798,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9767367,REC-PUBMED-9767367,B3,pubmed_b3_designpilot_20260710,PubMed,9767367,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9753872,REC-PUBMED-9753872,B3,pubmed_b3_designpilot_20260710,PubMed,9753872,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9742955,REC-PUBMED-9742955,B3,pubmed_b3_designpilot_20260710,PubMed,9742955,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9643443,REC-PUBMED-9643443,B3,pubmed_b3_designpilot_20260710,PubMed,9643443,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9601081,REC-PUBMED-9601081,B3,pubmed_b3_designpilot_20260710,PubMed,9601081,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9604817,REC-PUBMED-9604817,B3,pubmed_b3_designpilot_20260710,PubMed,9604817,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9596469,REC-PUBMED-9596469,B3,pubmed_b3_designpilot_20260710,PubMed,9596469,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9589801,REC-PUBMED-9589801,B3,pubmed_b3_designpilot_20260710,PubMed,9589801,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9546690,REC-PUBMED-9546690,B3,pubmed_b3_designpilot_20260710,PubMed,9546690,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9474811,REC-PUBMED-9474811,B3,pubmed_b3_designpilot_20260710,PubMed,9474811,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9465597,REC-PUBMED-9465597,B3,pubmed_b3_designpilot_20260710,PubMed,9465597,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9280180,REC-PUBMED-9280180,B3,pubmed_b3_designpilot_20260710,PubMed,9280180,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9425753,REC-PUBMED-9425753,B3,pubmed_b3_designpilot_20260710,PubMed,9425753,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9205597,REC-PUBMED-9205597,B3,pubmed_b3_designpilot_20260710,PubMed,9205597,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9354965,REC-PUBMED-9354965,B3,pubmed_b3_designpilot_20260710,PubMed,9354965,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9429689,REC-PUBMED-9429689,B3,pubmed_b3_designpilot_20260710,PubMed,9429689,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9079746,REC-PUBMED-9079746,B3,pubmed_b3_designpilot_20260710,PubMed,9079746,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9041545,REC-PUBMED-9041545,B3,pubmed_b3_designpilot_20260710,PubMed,9041545,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8959621,REC-PUBMED-8959621,B3,pubmed_b3_designpilot_20260710,PubMed,8959621,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8944686,REC-PUBMED-8944686,B3,pubmed_b3_designpilot_20260710,PubMed,8944686,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-18966569,REC-PUBMED-18966569,B3,pubmed_b3_designpilot_20260710,PubMed,18966569,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8618271,REC-PUBMED-8618271,B3,pubmed_b3_designpilot_20260710,PubMed,8618271,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8623000,REC-PUBMED-8623000,B3,pubmed_b3_designpilot_20260710,PubMed,8623000,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8610664,REC-PUBMED-8610664,B3,pubmed_b3_designpilot_20260710,PubMed,8610664,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8811726,REC-PUBMED-8811726,B3,pubmed_b3_designpilot_20260710,PubMed,8811726,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-9119628,REC-PUBMED-9119628,B3,pubmed_b3_designpilot_20260710,PubMed,9119628,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7495252,REC-PUBMED-7495252,B3,pubmed_b3_designpilot_20260710,PubMed,7495252,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8745347,REC-PUBMED-8745347,B3,pubmed_b3_designpilot_20260710,PubMed,8745347,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8571492,REC-PUBMED-8571492,B3,pubmed_b3_designpilot_20260710,PubMed,8571492,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7659699,REC-PUBMED-7659699,B3,pubmed_b3_designpilot_20260710,PubMed,7659699,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7893726,REC-PUBMED-7893726,B3,pubmed_b3_designpilot_20260710,PubMed,7893726,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7872331,REC-PUBMED-7872331,B3,pubmed_b3_designpilot_20260710,PubMed,7872331,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7537554,REC-PUBMED-7537554,B3,pubmed_b3_designpilot_20260710,PubMed,7537554,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8592630,REC-PUBMED-8592630,B3,pubmed_b3_designpilot_20260710,PubMed,8592630,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
